TargetVariable,age,job,marital,month,education,default,housing,loan,day_of_week,campaign,previous,poutcome,year,euribor3m,emp.var.rate,prod_indices
0,31,employees,married,may,intermediate,0,0,1,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
0,57,executives,married,may,high,0,1,0,tue,2,0,nonexistent,2008,1.07787,1.00307,0.605572
0,42,employees,single,jul,intermediate,0,0,0,thu,4,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,40,employees,divorced,may,intermediate,0,0,0,fri,1,0,nonexistent,2008,1.07681,1.00307,0.605572
0,34,employees,divorced,nov,high,0,0,0,fri,1,0,nonexistent,2008,0.633532,0.302869,0.124252
0,44,employees,divorced,aug,intermediate,0,1,0,mon,2,0,nonexistent,2008,1.13793,1.17812,-0.00703283
0,74,non-employed,married,aug,basic,0,0,0,thu,2,1,failure,2009,-1.05135,-1.33094,-3.18532
0,24,executives,married,jun,high,0,1,1,wed,4,0,nonexistent,2008,1.13368,1.17812,-0.446428
0,26,executives,married,may,intermediate,0,0,0,fri,1,0,nonexistent,2008,1.08159,1.00307,0.605572
0,30,employees,single,jul,intermediate,0,1,0,tue,7,0,nonexistent,2008,1.13315,1.17812,-0.327017
0,51,executives,married,aug,intermediate,0,1,0,wed,2,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,47,executives,divorced,jul,intermediate,0,1,0,thu,2,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,51,employees,married,nov,high,0,1,0,fri,1,0,nonexistent,2008,0.633532,0.302869,0.124252
0,24,employees,single,jul,intermediate,0,1,0,fri,1,0,nonexistent,2008,1.13102,1.17812,-0.327017
0,30,executives,married,jul,high,0,1,1,wed,4,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,37,employees,single,jul,basic,0,0,0,mon,2,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,34,executives,married,may,high,0,1,0,tue,2,0,nonexistent,2008,1.07787,1.00307,0.605572
0,37,employees,married,may,high,0,0,0,fri,1,0,nonexistent,2008,1.08159,1.00307,0.605572
0,54,employees,married,may,basic,0,1,1,fri,1,1,failure,2009,-0.839279,-0.689088,0.949409
0,38,employees,divorced,jun,high,0,1,1,mon,2,0,nonexistent,2009,-0.830775,-1.33094,0.0741196
0,32,employees,married,may,intermediate,0,1,1,wed,2,0,nonexistent,2009,-0.794632,-0.689088,0.949409
0,31,executives,single,nov,high,0,1,0,wed,3,0,nonexistent,2008,0.686151,0.302869,0.124252
0,35,employees,divorced,jun,high,0,1,0,wed,2,0,nonexistent,2008,1.13368,1.17812,-0.446428
0,32,executives,married,jul,basic,0,0,0,fri,5,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,50,executives,divorced,nov,intermediate,0,0,0,tue,1,0,nonexistent,2008,0.703691,0.302869,0.124252
0,38,employees,married,may,high,0,0,0,tue,3,0,nonexistent,2008,1.07787,1.00307,0.605572
0,39,employees,single,aug,high,0,1,1,thu,8,0,nonexistent,2008,1.13368,1.17812,-0.00703283
0,31,executives,single,nov,high,0,1,1,mon,2,0,nonexistent,2008,0.723888,0.302869,0.124252
0,45,executives,married,jul,high,0,0,0,thu,1,0,nonexistent,2008,1.13687,1.17812,-0.327017
0,30,employees,married,jun,high,0,1,0,fri,2,0,nonexistent,2009,-0.829712,-1.33094,0.0741196
0,27,employees,single,jun,high,0,0,0,tue,3,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,45,executives,married,jun,high,0,0,0,thu,1,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,33,executives,single,may,high,0,0,0,fri,16,0,nonexistent,2008,1.08159,1.00307,0.605572
0,50,employees,married,aug,basic,0,1,0,fri,4,0,nonexistent,2008,1.13581,1.17812,-0.00703283
0,27,employees,single,aug,intermediate,0,0,1,thu,2,1,failure,2009,-1.03966,-1.33094,-3.18532
0,44,executives,single,aug,intermediate,0,1,0,wed,1,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,37,executives,single,aug,high,0,1,1,thu,1,0,nonexistent,2008,1.13368,1.17812,-0.00703283
0,39,employees,married,may,basic,0,1,0,wed,2,0,nonexistent,2008,1.07787,1.00307,0.605572
0,37,executives,married,apr,intermediate,0,0,0,thu,1,1,failure,2009,-0.754237,-0.689088,0.736121
0,40,employees,married,jun,basic,0,0,0,mon,2,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,38,employees,married,apr,basic,0,1,0,mon,4,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,32,employees,married,jun,basic,0,1,0,fri,3,0,nonexistent,2008,1.13209,1.17812,-0.446428
0,36,employees,married,jul,high,0,0,1,wed,2,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,27,employees,married,may,basic,0,1,0,mon,2,0,nonexistent,2008,1.0784,1.00307,0.605572
0,44,employees,divorced,jun,high,0,1,1,tue,1,0,nonexistent,2009,-0.832901,-1.33094,0.0741196
0,29,executives,married,aug,high,0,0,0,tue,3,0,nonexistent,2008,1.13421,1.17812,-0.00703283
0,30,employees,married,nov,high,0,0,0,fri,1,0,nonexistent,2008,0.633532,0.302869,0.124252
0,40,employees,single,jul,intermediate,0,0,0,wed,2,0,nonexistent,2008,1.13102,1.17812,-0.327017
0,33,employees,married,apr,basic,0,0,1,fri,2,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,59,non-employed,divorced,jun,high,0,0,0,tue,2,0,nonexistent,2009,-0.832901,-1.33094,0.0741196
0,27,employees,married,may,basic,0,0,0,tue,2,0,nonexistent,2009,-0.817487,-0.689088,0.949409
0,51,executives,divorced,apr,intermediate,0,1,0,fri,1,1,failure,2009,-0.717563,-0.689088,0.736121
0,46,employees,divorced,may,basic,0,0,0,wed,2,1,failure,2009,-0.794632,-0.689088,0.949409
0,23,employees,single,mar,high,0,1,0,thu,2,0,nonexistent,2009,-0.569804,-0.689088,1.69773
0,48,employees,single,aug,high,0,1,0,thu,1,0,nonexistent,2008,1.13687,1.17812,-0.00703283
0,32,employees,single,may,intermediate,0,0,0,tue,1,0,nonexistent,2009,-0.817487,-0.689088,0.949409
0,31,executives,married,jun,intermediate,0,1,0,tue,3,2,failure,2009,-0.838216,-1.33094,0.0741196
0,39,employees,married,aug,high,0,1,0,thu,2,0,nonexistent,2008,1.13368,1.17812,-0.00703283
0,34,employees,single,may,high,0,1,0,fri,3,0,nonexistent,2009,-0.839279,-0.689088,0.949409
0,35,employees,married,apr,high,0,1,0,mon,1,1,failure,2009,-0.756895,-0.689088,0.736121
0,42,employees,married,nov,intermediate,0,1,0,wed,2,0,nonexistent,2008,0.686151,0.302869,0.124252
0,41,employees,divorced,may,intermediate,0,0,1,wed,1,0,nonexistent,2008,1.07734,1.00307,0.605572
0,31,employees,married,jul,intermediate,0,1,1,fri,4,0,nonexistent,2010,-1.04604,-0.630737,-0.00648219
0,59,non-employed,divorced,may,intermediate,0,0,0,wed,1,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,51,non-employed,married,may,intermediate,0,1,0,tue,1,1,failure,2009,-0.830775,-0.689088,0.949409
0,29,employees,divorced,jul,intermediate,0,1,0,thu,1,0,nonexistent,2008,1.13581,1.17812,-0.327017
0,29,employees,married,may,intermediate,0,0,0,fri,12,0,nonexistent,2008,1.08159,1.00307,0.605572
0,39,employees,married,may,basic,0,1,0,wed,1,0,nonexistent,2008,1.0784,1.00307,0.605572
0,47,employees,married,may,intermediate,0,0,0,fri,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,47,executives,married,apr,high,0,0,0,mon,3,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,27,executives,single,may,intermediate,0,0,0,tue,1,0,nonexistent,2009,-0.817487,-0.689088,0.949409
0,24,non-employed,single,jul,intermediate,0,1,0,tue,1,0,nonexistent,2008,1.13315,1.17812,-0.327017
0,33,employees,married,jun,intermediate,0,1,0,mon,3,0,nonexistent,2008,1.08213,1.17812,-0.446428
0,54,employees,married,aug,basic,0,0,0,wed,2,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,45,employees,divorced,may,basic,0,1,0,mon,1,1,failure,2009,-0.813235,-0.689088,0.949409
0,30,executives,married,aug,high,0,0,0,fri,2,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,37,non-employed,married,may,intermediate,0,0,1,thu,1,0,nonexistent,2008,1.07681,1.00307,0.605572
0,30,employees,single,sep,high,0,1,0,tue,1,0,nonexistent,2009,-1.08484,-1.62269,-3.22397
0,36,employees,married,may,basic,0,0,0,mon,4,0,nonexistent,2008,1.07787,1.00307,0.605572
0,30,executives,divorced,may,high,0,0,1,fri,4,0,nonexistent,2008,1.07787,1.00307,0.605572
0,35,employees,married,may,basic,0,0,0,tue,1,1,failure,2009,-0.817487,-0.689088,0.949409
0,26,employees,single,jul,intermediate,0,0,1,tue,12,0,nonexistent,2008,1.13315,1.17812,-0.327017
0,31,employees,single,apr,intermediate,0,0,0,fri,1,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,30,non-employed,single,apr,intermediate,0,0,1,fri,2,1,failure,2009,-0.756895,-0.689088,0.736121
0,30,employees,single,jul,intermediate,0,0,0,mon,3,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,28,employees,single,may,basic,0,1,0,fri,3,0,nonexistent,2008,1.07681,1.00307,0.605572
0,50,employees,married,nov,high,0,0,0,mon,1,0,nonexistent,2008,0.723888,0.302869,0.124252
0,34,employees,married,may,intermediate,0,0,1,fri,1,0,nonexistent,2008,1.08159,1.00307,0.605572
0,60,employees,single,may,intermediate,0,0,1,tue,2,0,nonexistent,2008,1.07734,1.00307,0.605572
0,24,executives,divorced,apr,intermediate,0,1,0,fri,1,1,failure,2009,-0.756895,-0.689088,0.736121
0,29,non-employed,single,jun,intermediate,0,0,0,fri,2,0,nonexistent,2009,-0.829712,-1.33094,0.0741196
0,38,employees,married,may,basic,0,1,0,tue,2,0,nonexistent,2008,1.07787,1.00307,0.605572
0,34,employees,married,jun,high,0,0,0,fri,2,0,nonexistent,2008,1.13209,1.17812,-0.446428
0,33,employees,divorced,apr,intermediate,0,0,0,thu,1,0,nonexistent,2009,-0.715437,-0.689088,0.736121
0,33,employees,divorced,may,basic,0,0,0,fri,1,0,nonexistent,2008,1.07681,1.00307,0.605572
0,36,executives,single,nov,high,0,0,0,thu,3,0,nonexistent,2008,0.662765,0.302869,0.124252
0,44,executives,divorced,may,intermediate,0,0,0,wed,1,0,nonexistent,2008,1.0784,1.00307,0.605572
0,59,employees,married,aug,high,0,1,0,fri,5,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,36,employees,married,aug,intermediate,0,0,0,mon,5,0,nonexistent,2009,-1.0673,-1.33094,-3.18532
0,32,employees,single,apr,intermediate,0,0,0,fri,4,1,failure,2009,-0.756895,-0.689088,0.736121
0,41,employees,married,may,intermediate,0,1,0,wed,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,35,executives,single,may,high,0,0,0,fri,3,0,nonexistent,2008,1.08159,1.00307,0.605572
0,42,executives,divorced,nov,intermediate,0,0,0,mon,1,1,failure,2008,0.723888,0.302869,0.124252
0,27,employees,single,apr,high,0,1,1,wed,1,1,failure,2009,-0.735635,-0.689088,0.736121
0,44,employees,married,aug,basic,0,1,0,mon,2,0,nonexistent,2008,1.13793,1.17812,-0.00703283
0,49,executives,married,jul,high,0,0,0,mon,15,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,29,executives,married,nov,high,0,0,0,thu,5,0,nonexistent,2008,0.662765,0.302869,0.124252
0,36,employees,married,jul,intermediate,0,1,1,mon,7,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,37,non-employed,married,aug,intermediate,0,0,0,mon,1,0,nonexistent,2008,1.13793,1.17812,-0.00703283
0,52,executives,married,aug,intermediate,0,1,1,wed,2,0,nonexistent,2008,1.13634,1.17812,-0.00703283
0,30,executives,single,jul,high,0,1,0,mon,3,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,48,non-employed,married,may,basic,0,0,1,fri,3,0,nonexistent,2008,1.08159,1.00307,0.605572
0,24,employees,single,jun,intermediate,0,1,1,mon,1,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,41,executives,married,nov,high,0,0,0,wed,1,1,failure,2008,0.686151,0.302869,0.124252
0,55,employees,married,jul,basic,0,0,0,thu,1,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,54,employees,married,jun,intermediate,0,1,0,tue,5,0,nonexistent,2008,1.08159,1.17812,-0.446428
0,35,employees,divorced,may,basic,0,1,0,wed,2,1,failure,2009,-0.794632,-0.689088,0.949409
0,45,employees,divorced,may,high,0,0,1,mon,1,0,nonexistent,2009,-0.842468,-0.689088,0.949409
0,41,executives,married,may,intermediate,0,1,1,thu,2,0,nonexistent,2008,1.07681,1.00307,0.605572
0,33,employees,married,may,basic,0,0,1,thu,7,0,nonexistent,2009,-0.830775,-0.689088,0.949409
0,32,executives,married,jun,intermediate,0,0,0,wed,1,0,nonexistent,2008,1.13368,1.17812,-0.446428
0,37,employees,single,jul,intermediate,0,1,0,mon,1,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,44,employees,married,apr,intermediate,0,1,0,thu,4,0,nonexistent,2010,-1.16137,-0.689088,0.48773
0,29,employees,single,jul,high,0,0,0,mon,2,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,36,employees,divorced,apr,intermediate,0,0,0,fri,3,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,37,employees,divorced,jun,basic,0,0,0,thu,1,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,46,employees,single,nov,high,0,0,1,tue,1,1,failure,2010,-0.947707,-0.280635,-3.98772
0,37,executives,married,may,high,0,1,0,fri,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,51,employees,married,may,high,0,0,0,tue,4,0,nonexistent,2008,1.07787,1.00307,0.605572
0,31,employees,married,nov,intermediate,0,1,0,tue,2,1,failure,2008,0.703691,0.302869,0.124252
0,29,employees,single,may,high,0,0,0,tue,3,0,nonexistent,2008,1.07787,1.00307,0.605572
0,50,executives,married,nov,intermediate,0,0,0,fri,4,1,failure,2008,0.633532,0.302869,0.124252
0,48,employees,married,aug,basic,0,1,0,mon,2,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,27,employees,single,jul,intermediate,0,1,0,thu,23,0,nonexistent,2008,1.13687,1.17812,-0.327017
0,25,employees,single,jun,intermediate,0,1,0,mon,1,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,37,employees,married,may,intermediate,0,0,1,thu,2,0,nonexistent,2009,-0.798353,-0.689088,0.949409
0,39,executives,married,jul,intermediate,0,0,0,thu,6,0,nonexistent,2008,1.13687,1.17812,-0.327017
0,59,employees,married,may,high,0,1,1,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
0,21,employees,married,jul,basic,0,1,0,wed,2,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,39,employees,single,jul,high,0,1,1,mon,18,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,32,executives,single,may,intermediate,0,1,0,fri,1,0,nonexistent,2009,-0.839279,-0.689088,0.949409
0,55,employees,married,aug,basic,0,1,0,tue,4,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,34,non-employed,married,nov,high,0,1,0,thu,3,0,nonexistent,2008,0.662765,0.302869,0.124252
0,69,executives,married,jun,intermediate,0,1,0,wed,2,0,nonexistent,2009,-0.833964,-1.33094,0.0741196
0,40,employees,divorced,nov,basic,0,0,0,tue,1,0,nonexistent,2008,0.703691,0.302869,0.124252
0,46,executives,married,jun,high,0,1,0,thu,3,0,nonexistent,2008,1.08266,1.17812,-0.446428
0,44,employees,divorced,jun,intermediate,0,0,0,tue,4,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,29,executives,married,may,intermediate,0,1,0,wed,1,0,nonexistent,2008,1.07894,1.00307,0.605572
0,51,executives,married,jun,intermediate,0,0,1,mon,1,0,nonexistent,2008,1.08213,1.17812,-0.446428
0,30,employees,single,jul,intermediate,0,1,1,thu,18,0,nonexistent,2008,1.13687,1.17812,-0.327017
0,43,employees,married,jun,intermediate,0,1,0,thu,2,0,nonexistent,2008,1.08266,1.17812,-0.446428
0,27,employees,married,jul,intermediate,0,1,1,mon,3,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,25,executives,married,jul,basic,0,0,0,wed,2,0,nonexistent,2008,1.13102,1.17812,-0.327017
0,38,employees,married,may,high,0,1,0,wed,1,0,nonexistent,2009,-0.828649,-0.689088,0.949409
0,43,executives,married,nov,intermediate,0,0,0,tue,1,0,nonexistent,2008,0.703691,0.302869,0.124252
0,39,employees,married,sep,basic,0,1,0,mon,3,0,nonexistent,2010,-1.03487,-0.280635,0.596777
0,48,executives,divorced,apr,high,0,1,1,thu,2,0,nonexistent,2009,-0.778155,-0.689088,0.736121
0,59,executives,married,may,intermediate,0,1,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,35,employees,divorced,nov,basic,0,1,0,tue,1,0,nonexistent,2008,0.703691,0.302869,0.124252
0,33,employees,divorced,jun,basic,0,1,0,thu,1,0,nonexistent,2008,1.13156,1.17812,-0.446428
0,31,executives,married,nov,high,0,1,0,tue,2,0,nonexistent,2008,0.703691,0.302869,0.124252
0,34,employees,divorced,aug,high,0,1,1,wed,1,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,33,employees,married,nov,high,0,0,0,wed,1,1,failure,2008,0.686151,0.302869,0.124252
0,54,non-employed,married,jun,intermediate,0,1,0,fri,2,0,nonexistent,2008,1.13634,1.17812,-0.446428
0,53,employees,divorced,nov,high,0,1,0,mon,1,0,nonexistent,2008,0.723888,0.302869,0.124252
0,47,executives,divorced,jun,intermediate,0,1,0,thu,1,0,nonexistent,2010,-1.10929,-0.630737,0.0818715
0,45,employees,married,may,basic,0,0,0,mon,2,0,nonexistent,2008,1.07787,1.00307,0.605572
0,38,executives,divorced,nov,high,0,1,0,thu,1,0,nonexistent,2008,0.662765,0.302869,0.124252
0,28,employees,married,may,basic,0,1,0,fri,2,0,nonexistent,2009,-0.839279,-0.689088,0.949409
0,46,employees,married,may,basic,0,0,0,thu,2,0,nonexistent,2009,-0.830775,-0.689088,0.949409
0,28,employees,married,jun,high,0,0,0,wed,1,0,nonexistent,2008,1.13368,1.17812,-0.446428
0,41,employees,married,jul,intermediate,0,1,0,fri,2,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,45,executives,married,nov,high,0,1,1,fri,1,0,nonexistent,2008,0.633532,0.302869,0.124252
0,43,employees,married,jul,basic,0,0,0,fri,3,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,27,employees,single,may,high,0,0,0,mon,1,0,nonexistent,2009,-0.831838,-0.689088,0.949409
0,32,employees,married,nov,basic,0,1,0,tue,2,1,failure,2008,0.703691,0.302869,0.124252
0,40,employees,divorced,jul,high,0,0,0,wed,6,0,nonexistent,2008,1.13421,1.17812,-0.327017
0,34,employees,married,jul,basic,0,1,1,mon,3,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,36,employees,married,apr,basic,0,0,0,thu,1,0,nonexistent,2009,-0.778155,-0.689088,0.736121
0,37,executives,married,jun,high,0,1,0,tue,1,0,nonexistent,2009,-0.919537,-1.33094,0.0741196
0,29,employees,single,jun,intermediate,0,0,0,wed,1,0,nonexistent,2008,1.08159,1.17812,-0.446428
0,54,employees,married,aug,intermediate,0,1,1,wed,13,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,41,employees,single,may,high,0,0,0,tue,4,0,nonexistent,2008,1.07787,1.00307,0.605572
0,32,executives,married,jun,high,0,1,0,fri,2,0,nonexistent,2008,1.13634,1.17812,-0.446428
0,32,executives,married,may,intermediate,0,0,0,thu,1,0,nonexistent,2008,1.07947,1.00307,0.605572
0,43,employees,divorced,may,basic,0,1,0,wed,1,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,39,executives,married,nov,high,0,1,0,thu,1,0,nonexistent,2008,0.662765,0.302869,0.124252
0,48,employees,married,may,intermediate,0,0,0,mon,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,47,executives,married,nov,high,0,0,0,tue,2,0,nonexistent,2008,0.703691,0.302869,0.124252
0,42,employees,married,may,basic,0,0,0,tue,1,1,failure,2009,-0.789317,-0.689088,0.949409
0,33,employees,single,jul,intermediate,0,1,0,thu,2,0,nonexistent,2008,1.13687,1.17812,-0.327017
0,37,executives,married,aug,intermediate,0,0,0,mon,5,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,36,employees,married,jun,basic,0,0,0,wed,4,0,nonexistent,2008,1.08159,1.17812,-0.446428
0,44,employees,married,may,intermediate,0,1,0,wed,3,2,failure,2009,-0.822802,-0.689088,0.949409
0,26,executives,married,may,basic,0,0,1,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,31,non-employed,single,jul,high,0,1,0,thu,1,0,nonexistent,2008,1.13156,1.17812,-0.327017
0,30,employees,single,aug,high,0,0,0,thu,2,0,nonexistent,2008,1.13368,1.17812,-0.00703283
0,37,employees,single,may,high,0,1,1,fri,1,0,nonexistent,2009,-0.805794,-0.689088,0.949409
0,45,employees,divorced,apr,basic,0,0,0,mon,4,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,29,executives,married,jul,intermediate,0,1,0,thu,1,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,35,employees,married,may,basic,0,0,0,wed,6,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,48,employees,married,may,intermediate,0,0,1,thu,2,0,nonexistent,2009,-0.798353,-0.689088,0.949409
0,43,employees,married,may,basic,0,0,0,fri,1,0,nonexistent,2009,-0.805794,-0.689088,0.949409
0,23,employees,single,may,basic,0,0,0,mon,1,0,nonexistent,2009,-0.813235,-0.689088,0.949409
0,53,executives,married,jul,high,0,1,0,mon,1,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,31,employees,married,jul,high,0,0,0,fri,1,0,nonexistent,2008,1.13102,1.17812,-0.327017
0,48,employees,single,may,high,0,0,1,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
0,37,executives,single,may,high,0,1,0,thu,3,0,nonexistent,2008,1.07947,1.00307,0.605572
0,42,employees,married,jun,basic,0,0,0,wed,1,0,nonexistent,2008,1.08159,1.17812,-0.446428
0,32,executives,single,apr,intermediate,0,1,1,mon,1,1,failure,2009,-0.756895,-0.689088,0.736121
0,57,employees,married,may,basic,0,0,0,tue,2,1,failure,2009,-0.789317,-0.689088,0.949409
0,43,executives,single,jul,high,0,0,1,fri,2,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,34,executives,single,jul,basic,0,1,0,tue,2,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,30,employees,married,jul,basic,0,1,0,mon,1,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,57,employees,married,jul,basic,0,1,0,mon,3,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,36,executives,married,nov,intermediate,0,1,0,thu,1,0,nonexistent,2008,0.662765,0.302869,0.124252
0,49,employees,married,may,intermediate,0,1,0,thu,1,0,nonexistent,2009,-0.830775,-0.689088,0.949409
